timestamp,x_axis_vibration_rms,x_axis_motor_current_a,y_axis_vibration_rms,z_axis_vibration_rms,z_axis_motor_current_a,toolhead_speed_deviation_pct,belt_tension_freq_hz,idler_noise_db,bearing_noise_db,ambient_humidity_pct,camera_clarity_score,hotend_fan_rpm,front_fan_rpm,aux_fan_rpm,nozzle_temp_c,first_layer_z_offset_mm,extrusion_pressure_pa,heater_block_temp_delta_c,extruder_motor_current_a,filament_feed_rate_mm_s,cutter_cycle_count
2026-03-06 08:35:50.533366410+00:00,0.1175,1.4276,0.0844,0.0872,0.9433,0.0346,47.9602,32.6619,27.2715,48.4741,0.9306,4972.1322,3193.9984,4982.9098,209.0531,-0.1039,1227.3489,2.4491,0.8284,4.3915,147.0
2026-03-06 08:40:50.607789630+00:00,0.1323,1.4944,0.0906,0.0741,0.9397,1.0105,49.1531,35.127,29.2703,43.3785,0.9508,4920.1674,3171.388,4866.6176,209.7155,-0.1061,1241.2021,2.0997,0.8015,4.4501,147.0
2026-03-06 08:45:50.682212850+00:00,0.1294,1.4147,0.0743,0.08,0.981,1.1798,47.8721,33.2426,27.2522,43.1053,0.9644,4822.1732,3249.3596,5059.7727,207.714,-0.1077,1141.2522,1.1314,0.8625,4.4772,148.0
2026-03-06 08:50:50.756636070+00:00,0.1388,1.4267,0.1169,0.0868,0.9444,0.7842,47.9306,31.4039,28.6391,40.1545,0.9642,4797.3074,3216.3965,4856.4448,208.9096,-0.0986,1175.6337,1.9593,0.8327,4.5339,148.0
2026-03-06 08:55:50.831059290+00:00,0.1122,1.5155,0.1044,0.0911,0.8794,0.7418,48.5581,32.4341,26.872,46.1732,0.937,4946.1225,3227.0645,5015.0151,210.9477,-0.0954,1111.9811,2.2286,0.8657,4.5357,148.0
2026-03-06 09:00:50.905482510+00:00,0.1135,1.4847,0.0996,0.089,0.947,0.6766,48.8268,32.6332,27.7674,46.4763,0.9378,4929.9012,3234.9547,5004.6882,209.2652,-0.0472,1158.0606,1.5983,0.8588,4.414,149.0
2026-03-06 09:05:50.979905730+00:00,0.1128,1.4357,0.0737,0.0807,0.9641,0.403,47.433,33.7444,26.6421,47.8192,0.9408,4740.8066,3208.913,5069.1225,208.8023,-0.0971,1255.8762,3.0369,0.8606,4.5428,149.0
2026-03-06 09:10:51.054328950+00:00,0.1319,1.4615,0.0781,0.1048,0.9722,0.4669,48.7556,33.9828,29.7317,46.9656,0.9841,4819.8141,3179.3481,4919.3857,211.6241,-0.1086,1153.4915,1.9414,0.8451,4.5189,149.0
2026-03-06 09:15:51.128752170+00:00,0.1425,1.4562,0.1,0.0763,0.9236,0.7893,47.5826,31.757,27.1662,46.2038,0.9304,4785.4076,3162.9897,4914.936,210.5243,-0.0997,1215.0323,2.2247,0.8117,4.5076,149.0
2026-03-06 09:20:51.203175390+00:00,0.1131,1.3402,0.1236,0.0639,0.9419,0.208,48.0132,30.1767,26.1434,46.7876,0.9435,4778.4518,3194.693,5048.1128,211.0431,-0.1165,1212.7891,2.4689,0.8642,4.2758,149.0
2026-03-06 09:25:51.277598610+00:00,0.1136,1.4137,0.0916,0.0659,0.9793,0.1818,48.5366,29.2192,26.0484,47.0905,0.9655,4786.7623,3228.9051,4984.6275,208.8221,-0.1336,1173.0186,2.2417,0.8751,4.5734,149.0
2026-03-06 09:30:51.352021830+00:00,0.1247,1.448,0.1104,0.0947,0.9482,0.3808,48.6761,30.2907,27.8975,47.723,0.9282,4793.1466,3231.7047,4818.46,209.5734,-0.103,1178.1916,1.9573,0.9198,4.5925,149.0
2026-03-06 09:35:51.426445050+00:00,0.1163,1.4357,0.0942,0.0792,0.9041,0.6969,48.2547,31.1123,27.4503,40.4173,0.9552,4816.8589,3208.6342,4999.4416,209.9838,-0.0533,1252.0538,2.1603,0.8322,4.6167,149.0
2026-03-06 09:40:51.500868270+00:00,0.1343,1.4599,0.1007,0.0816,0.9871,0.2402,47.1356,34.2565,28.7785,43.6145,0.912,4817.3121,3221.1315,5162.6973,210.3402,-0.0822,1234.095,1.9227,0.8186,4.5257,150.0
2026-03-06 09:45:51.575291490+00:00,0.0862,1.4952,0.1146,0.0746,0.9436,0.4324,46.5038,34.2793,27.7179,40.1308,0.9539,4915.0544,3133.7217,5049.3757,213.4287,-0.1096,1285.8461,1.9623,0.815,4.663,150.0
2026-03-06 09:50:51.649714711+00:00,0.1076,1.4371,0.0958,0.0755,0.9827,0.468,47.8496,33.4402,29.3992,45.9964,0.951,4735.4488,3172.1352,4893.2966,210.1262,-0.093,1094.1581,1.5411,0.8485,4.5752,150.0
2026-03-06 09:55:51.724137931+00:00,0.1083,1.4077,0.0917,0.0721,0.9081,0.1964,48.777,33.8456,27.5375,49.8899,0.9533,4877.3536,3240.2543,5042.2711,211.6257,-0.0497,1217.7151,1.8959,0.8741,4.4404,151.0
2026-03-06 10:00:51.798561151+00:00,0.0852,1.463,0.117,0.0847,0.9464,0.0,48.3598,30.9389,29.2318,47.689,0.9326,4713.9991,3149.993,5088.4516,213.4325,-0.096,1100.9626,1.5188,0.8767,4.493,151.0
2026-03-06 10:05:51.872984371+00:00,0.1055,1.4369,0.1005,0.079,0.9653,0.192,48.1936,29.727,26.8569,43.1788,0.9546,4818.9476,3208.4767,4844.7476,212.5742,-0.1178,1194.6821,1.9981,0.8971,4.4164,151.0
2026-03-06 10:10:51.947407591+00:00,0.1063,1.4438,0.1131,0.0844,0.9474,0.5783,47.9944,30.4902,26.196,46.5162,0.9492,4883.468,3203.094,4974.1297,210.2361,-0.0986,1187.328,1.8372,0.8616,4.3538,152.0
2026-03-06 10:15:52.021830811+00:00,0.117,1.4383,0.0918,0.0834,0.9145,0.6458,48.2473,28.9478,27.012,46.0468,0.976,4845.5224,3193.168,5116.9586,211.7214,-0.0872,1150.3064,2.2007,0.814,4.6069,153.0
2026-03-06 10:20:52.096254031+00:00,0.1367,1.5397,0.1169,0.0757,0.8784,0.6483,47.2047,30.3291,26.6455,45.6994,0.9628,4774.6902,3240.7276,4862.8211,210.1913,-0.0917,1171.9345,1.4018,0.8572,4.4635,153.0
2026-03-06 10:25:52.170677251+00:00,0.1163,1.3604,0.1033,0.0654,0.9957,0.6829,48.6242,31.2411,26.5112,41.09,0.921,4822.7837,3213.6313,4974.8052,209.9416,-0.0709,1184.1372,1.6287,0.787,4.6054,154.0
2026-03-06 10:30:52.245100471+00:00,0.1045,1.4345,0.1052,0.0645,0.9574,0.3121,48.677,32.2501,28.4964,48.9454,0.9333,4932.1831,3128.1519,4980.6346,211.2616,-0.098,1213.5926,1.6319,0.8396,4.7814,154.0
2026-03-06 10:35:52.319523691+00:00,0.1191,1.4499,0.1016,0.1103,0.985,0.2478,47.7158,32.2032,27.6828,41.4657,0.9377,4752.664,3230.9694,4962.6017,211.3254,-0.1469,1150.2379,1.9941,0.8373,4.6584,154.0
2026-03-06 10:40:52.393946911+00:00,0.1357,1.4188,0.0939,0.0948,0.9779,0.6125,48.3496,30.9655,28.1701,43.8998,0.9536,4845.3243,3169.5734,5123.8265,210.7607,-0.0906,1166.5868,1.902,0.8638,4.3572,154.0
2026-03-06 10:45:52.468370131+00:00,0.1054,1.486,0.1,0.0934,0.9679,0.4365,46.6268,32.8534,28.6331,47.8774,0.9466,4877.207,3118.1672,5110.0056,209.7487,-0.0919,1216.8665,2.4386,0.8632,4.417,154.0
2026-03-06 10:50:52.542793351+00:00,0.1063,1.4825,0.0947,0.0733,0.9404,0.7721,48.144,30.9943,25.9772,43.8798,0.9465,4768.958,3244.5353,4972.7784,209.2756,-0.0932,1224.844,2.0167,0.8278,4.5873,155.0
2026-03-06 10:55:52.617216571+00:00,0.1284,1.4481,0.1115,0.0801,0.9647,0.6144,47.8935,32.0151,28.6839,45.2379,1.0,4938.8297,3128.8496,4908.4595,208.1898,-0.117,1301.2645,2.0,0.8287,4.5644,155.0
2026-03-06 11:00:52.691639791+00:00,0.1167,1.4392,0.0976,0.0718,0.993,0.8851,49.0074,30.335,26.5538,45.3588,0.9397,4965.8581,3178.7192,5114.5663,210.2435,-0.0601,1202.769,1.5779,0.8519,4.7005,155.0
2026-03-06 11:05:52.766063011+00:00,0.1297,1.4455,0.082,0.0669,0.9525,0.3603,47.8411,33.633,27.3078,45.1977,0.9778,4887.5224,3217.6101,5069.7426,210.3548,-0.1217,1221.371,1.8845,0.8643,4.4468,155.0
2026-03-06 11:10:52.840486231+00:00,0.1198,1.4458,0.0798,0.0741,1.0071,0.8203,48.6949,32.0313,25.7294,45.3452,0.9471,4887.6923,3195.6018,4998.4874,211.2456,-0.1196,1187.0636,1.4662,0.8721,4.3121,155.0
2026-03-06 11:15:52.914909451+00:00,0.1305,1.4469,0.0793,0.0933,0.905,1.1104,47.6871,33.0182,28.7855,45.6418,0.9064,4661.7038,3162.5429,5058.9415,207.8112,-0.1046,1252.1336,2.1975,0.8354,4.3624,156.0
2026-03-06 11:20:52.989332671+00:00,0.1045,1.4425,0.1074,0.0884,0.9018,0.5161,46.1711,30.1757,25.9731,45.2241,0.9538,4694.3261,3140.3767,5058.2775,210.1562,-0.0735,1158.7257,2.3323,0.8485,4.6799,156.0
2026-03-06 11:25:53.063755891+00:00,0.1198,1.4601,0.0862,0.0703,0.9796,0.6498,47.8196,32.2616,26.5599,42.3135,0.9724,4793.2445,3154.3951,4921.2907,209.6963,-0.0726,1193.3469,1.3969,0.8187,4.5256,156.0
2026-03-06 11:30:53.138179111+00:00,0.1168,1.4801,0.1036,0.0769,0.9254,0.2208,48.1574,32.8585,26.6469,40.3499,0.9627,4747.3797,3135.3536,4946.5413,209.9137,-0.0872,1206.0682,2.0178,0.8191,4.6267,156.0
2026-03-06 11:35:53.212602331+00:00,0.1018,1.4008,0.1016,0.0875,1.0113,0.7682,48.1207,28.9342,27.8455,47.9944,0.9551,4850.0702,3192.4107,5000.5073,211.8679,-0.0821,1215.5636,1.9582,0.792,4.4511,156.0
2026-03-06 11:40:53.287025552+00:00,0.0965,1.408,0.0992,0.0743,0.9901,0.8387,48.1328,33.7521,27.8089,48.1313,0.9505,4572.2142,3167.278,4825.9985,211.9224,-0.1261,1233.4675,2.4817,0.831,4.392,156.0
2026-03-06 11:45:53.361448772+00:00,0.1303,1.3801,0.1053,0.0808,0.9976,0.3517,47.5948,30.1259,28.9743,46.0124,0.9401,4849.5526,3117.2745,4969.1593,211.5235,-0.134,1187.8802,1.6002,0.8884,4.6004,157.0
2026-03-06 11:50:53.435871992+00:00,0.1147,1.4847,0.1019,0.084,0.9765,0.6758,47.741,32.3164,27.8745,45.9874,0.9679,4785.9407,3182.6469,4928.6889,210.1406,-0.1074,1231.7247,1.6961,0.8925,4.3025,158.0
2026-03-06 11:55:53.510295212+00:00,0.1047,1.46,0.0675,0.0839,0.9224,0.5841,47.0989,34.6816,29.1589,42.2544,0.9413,4756.6562,3161.4069,5015.4261,209.7159,-0.0823,1139.435,2.1056,0.867,4.5751,159.0
2026-03-06 12:00:53.584718432+00:00,0.1186,1.4702,0.0961,0.0825,0.9002,0.6172,46.4027,33.4324,28.4552,37.6842,0.9372,4952.5276,3216.0864,4898.646,211.806,-0.0818,1206.0942,1.8049,0.8802,4.7451,159.0
2026-03-06 12:05:53.659141652+00:00,0.1369,1.3928,0.1051,0.0735,0.9949,0.7436,47.9148,29.7651,26.8654,44.2539,0.9582,4775.3547,3221.7268,5038.6459,212.5654,-0.1174,1120.5082,1.8259,0.8743,4.1628,160.0
2026-03-06 12:10:53.733564872+00:00,0.0858,1.5214,0.1197,0.0745,0.905,0.6557,47.4038,31.7329,27.1994,39.3079,0.944,4670.6589,3280.518,5020.0277,212.3982,-0.1195,1186.9687,1.8185,0.8552,4.3609,160.0
2026-03-06 12:15:53.807988092+00:00,0.0976,1.4256,0.1202,0.0687,0.9975,0.4583,48.8639,33.8501,29.8127,45.5532,0.9756,4836.5569,3238.8669,4990.8344,210.7338,-0.0766,1296.0326,2.209,0.7769,4.4983,160.0
2026-03-06 12:20:53.882411312+00:00,0.1062,1.4567,0.0836,0.0644,0.9701,0.75,46.2544,30.7748,29.4729,48.9127,0.9593,4830.5738,3134.705,5042.2275,210.0599,-0.0962,1206.6545,2.4544,0.918,4.4316,160.0
2026-03-06 12:25:53.956834532+00:00,0.1419,1.4842,0.0958,0.0789,0.9477,0.8336,48.2328,31.4602,28.9889,43.1516,0.9344,4786.085,3069.616,5053.3114,211.0375,-0.1414,1176.9258,1.967,0.8438,4.4826,160.0
2026-03-06 12:30:54.031257752+00:00,0.1242,1.4105,0.0812,0.0882,0.9633,0.3337,49.6972,31.4182,29.1466,43.3239,0.9271,4988.1034,3108.8753,4978.5883,211.1327,-0.1225,1216.5943,1.8917,0.8436,4.8332,161.0
2026-03-06 12:35:54.105680972+00:00,0.1315,1.4281,0.1182,0.0662,0.964,0.4995,47.8537,32.8551,28.5582,41.9825,0.9385,4816.8079,3169.8481,5003.1864,209.3998,-0.0903,1194.1088,2.2658,0.8938,4.4035,161.0
2026-03-06 12:40:54.180104192+00:00,0.1029,1.4572,0.1122,0.0827,0.9439,0.0,47.9978,29.6945,28.4021,45.1328,0.9968,4881.1833,3103.522,4938.9201,209.7115,-0.1237,1151.0085,2.0827,0.8548,4.4696,162.0
2026-03-06 12:45:54.254527412+00:00,0.1032,1.5643,0.1042,0.0878,0.9928,0.6751,48.3411,32.9392,28.0597,44.9003,0.9452,4825.8454,3163.0328,4937.8704,214.5711,-0.1197,1122.2168,2.0635,0.9255,4.3532,162.0
2026-03-06 12:50:54.328950632+00:00,0.1267,1.462,0.102,0.0616,0.9917,0.8669,48.4036,31.0658,30.0386,41.9426,0.9652,4901.6453,3201.9355,5142.2488,209.3994,-0.119,1195.5039,2.4535,0.8251,4.2904,162.0
2026-03-06 12:55:54.403373852+00:00,0.1209,1.5143,0.1166,0.0773,0.9547,0.4228,47.6732,31.983,27.4424,47.7377,0.9239,4773.5298,3166.2093,4981.7957,211.2779,-0.0825,1188.2191,1.5733,0.8811,4.5668,162.0
2026-03-06 13:00:54.477797072+00:00,0.1282,1.4982,0.1145,0.0965,0.932,0.54,47.1934,31.6627,28.2884,53.1071,0.9283,4714.9265,3216.7248,4998.9446,209.2284,-0.1002,1185.8481,1.8947,0.8426,4.2577,162.0
2026-03-06 13:05:54.552220292+00:00,0.1172,1.4647,0.1139,0.0855,0.9892,0.4339,48.5222,32.8997,25.9501,48.5696,0.9462,4861.2591,3163.4898,4993.0513,209.8135,-0.0665,1229.7559,1.6077,0.853,4.3053,162.0
2026-03-06 13:10:54.626643512+00:00,0.1242,1.4104,0.1055,0.0613,0.8893,0.3848,46.4736,31.9684,26.2831,44.6682,0.984,4823.9417,3154.2826,5033.4367,208.6171,-0.1086,1251.6845,1.7855,0.8236,4.5068,163.0
2026-03-06 13:15:54.701066732+00:00,0.1224,1.4924,0.0958,0.0866,0.9633,0.5697,48.6658,34.1607,30.1782,44.6324,0.9242,4863.6178,3302.4805,4951.0429,208.6208,-0.1042,1225.7905,1.49,0.8311,4.5881,164.0
2026-03-06 13:20:54.775489952+00:00,0.1317,1.3901,0.1092,0.0725,0.9722,0.2647,47.6866,33.4841,28.7401,43.4593,0.9374,4750.6631,3198.018,4959.6993,210.9261,-0.0933,1183.376,1.8487,0.8887,4.3699,164.0
2026-03-06 13:25:54.849913172+00:00,0.1321,1.514,0.1098,0.0869,0.9251,0.4294,48.0025,30.807,27.7448,43.3975,0.968,4838.4152,3206.721,5084.33,210.7474,-0.1125,1202.1688,2.1481,0.8655,4.3891,164.0
2026-03-06 13:30:54.924336392+00:00,0.0957,1.458,0.0977,0.0731,0.9792,0.2286,47.5795,34.0479,28.094,47.8745,0.9819,4672.458,3250.6546,4866.1415,212.7606,-0.132,1241.3194,0.9476,0.8627,4.2549,165.0
2026-03-06 13:35:54.998759613+00:00,0.0863,1.344,0.0958,0.0795,0.9492,0.6767,49.1447,32.4791,26.3703,48.0051,0.9587,4761.6171,3252.623,5016.8221,210.039,-0.1071,1232.4575,1.8694,0.801,4.5764,165.0
2026-03-06 13:40:55.073182833+00:00,0.135,1.4364,0.1136,0.0746,0.9336,0.5718,48.1992,32.2548,27.4863,41.4914,0.9635,4743.6274,3178.0356,4926.1168,210.2333,-0.115,1220.3725,1.9641,0.8019,4.5053,165.0
2026-03-06 13:45:55.147606053+00:00,0.1378,1.4762,0.12,0.08,0.9789,0.3706,47.7426,33.2723,26.2502,46.0989,0.9321,4839.6768,3262.7576,4819.1877,209.9357,-0.1025,1177.9501,1.8898,0.8223,4.5015,166.0
2026-03-06 13:50:55.222029273+00:00,0.1047,1.4405,0.091,0.0743,0.9174,0.5111,47.7201,30.4383,27.6456,48.3334,0.9235,4761.2626,3173.0677,4992.6932,208.5409,-0.112,1241.4805,1.3297,0.8381,4.3033,166.0
2026-03-06 13:55:55.296452493+00:00,0.0921,1.4786,0.0968,0.0778,0.9761,0.4338,47.8815,29.9308,28.8164,43.9495,0.9271,4690.1738,3260.9747,4896.0997,210.884,-0.091,1253.8127,2.3822,0.8469,4.6218,166.0
2026-03-06 14:00:55.370875713+00:00,0.1215,1.416,0.1042,0.0682,0.8905,0.8432,49.9176,32.0374,28.544,44.3654,0.9325,4754.5406,3125.9713,4879.9992,209.7462,-0.107,1232.8001,2.377,0.8595,4.4249,166.0
2026-03-06 14:05:55.445298933+00:00,0.134,1.3978,0.1058,0.0849,0.9586,0.3677,46.9463,31.0905,29.9069,47.0879,0.9545,4847.8791,3181.5956,5233.6211,207.8466,-0.1323,1317.7289,2.4574,0.8807,4.6334,166.0
2026-03-06 14:10:55.519722153+00:00,0.147,1.4471,0.0937,0.0818,0.9513,0.6905,48.8663,35.1106,28.3537,47.1733,0.9256,4810.4867,3213.3559,5048.7875,211.661,-0.1125,1229.957,1.7766,0.8941,4.4016,166.0
2026-03-06 14:15:55.594145373+00:00,0.1277,1.4513,0.1226,0.0638,0.9338,0.2884,48.4545,30.8535,25.0258,46.2872,0.955,4740.3933,3221.6476,5050.9959,209.1383,-0.124,1245.8944,2.069,0.8558,4.5489,167.0
2026-03-06 14:20:55.668568593+00:00,0.1144,1.4361,0.1051,0.0899,0.9617,0.7443,49.2318,32.0604,30.3408,45.7627,0.9437,4867.1371,3149.3837,4995.2072,210.4959,-0.0616,1225.6279,1.7082,0.8246,4.3868,167.0
2026-03-06 14:25:55.742991813+00:00,0.1066,1.4991,0.1064,0.0782,0.9476,0.8112,48.5033,32.2879,26.9912,46.1658,0.9387,4925.2326,3101.0744,4892.527,210.5492,-0.0991,1194.8162,1.571,0.8719,4.6443,167.0
2026-03-06 14:30:55.817415033+00:00,0.1202,1.416,0.1211,0.0816,0.9816,0.8254,48.0027,33.8469,28.1945,44.1668,0.9677,4872.7062,3227.6185,4985.1052,210.3153,-0.0867,1152.9575,1.5501,0.8555,4.3186,167.0
2026-03-06 14:35:55.891838253+00:00,0.1155,1.4625,0.0946,0.0876,0.9668,0.9413,48.816,30.5082,28.1222,41.6469,0.9308,4615.4004,3187.5981,4968.0306,208.4935,-0.1019,1169.2291,2.0803,0.864,4.5452,167.0
2026-03-06 14:40:55.966261473+00:00,0.1048,1.4527,0.0989,0.0833,0.9636,0.5877,48.1838,29.5819,28.2891,40.3302,0.9787,4818.9724,3176.555,4826.8154,212.0943,-0.0633,1169.6435,2.3344,0.8862,4.3169,168.0
2026-03-06 14:45:56.040684693+00:00,0.1507,1.3877,0.085,0.0917,0.9588,0.8714,48.604,34.0917,28.0577,46.7867,0.9666,4788.6533,3299.2641,5161.2165,208.907,-0.1252,1151.6439,2.5145,0.8384,4.4359,168.0
2026-03-06 14:50:56.115107913+00:00,0.1468,1.3972,0.0979,0.0771,0.9358,0.9873,49.1426,32.1208,28.0788,45.3246,0.9302,4637.1406,3182.4193,4991.9523,206.3157,-0.1158,1188.5341,1.9802,0.8937,4.5959,168.0
2026-03-06 14:55:56.189531133+00:00,0.137,1.4505,0.0821,0.0903,0.9409,0.1634,48.074,33.2146,26.414,46.3666,0.974,4696.7668,3168.9843,4925.0483,211.2728,-0.0777,1200.1293,1.7271,0.8073,4.3288,168.0
2026-03-06 15:00:56.263954353+00:00,0.1062,1.5292,0.109,0.0812,0.9574,0.319,47.6605,33.285,31.1044,42.5134,0.9278,4863.9253,3091.9921,5011.0841,211.2237,-0.1104,1247.6547,1.9613,0.8719,4.5703,168.0
2026-03-06 15:05:56.338377573+00:00,0.1328,1.4732,0.105,0.0851,0.9448,0.0513,47.485,33.545,28.7817,45.3078,0.9759,4814.8536,3135.0319,4875.9237,208.2077,-0.115,1151.7916,2.3885,0.8305,4.6133,169.0
2026-03-06 15:10:56.412800793+00:00,0.1296,1.381,0.0967,0.084,0.9833,0.8183,48.3604,31.4332,28.0623,45.2359,0.9567,4806.4508,3252.5491,4915.5926,209.9916,-0.1112,1235.6766,2.649,0.8567,4.1998,169.0
2026-03-06 15:15:56.487224013+00:00,0.1266,1.3256,0.0988,0.0924,0.9528,0.0474,47.2975,31.0266,30.2102,48.837,0.9184,4747.9926,3156.4745,5138.2819,211.62,-0.0614,1210.726,2.4709,0.8599,4.5713,169.0
2026-03-06 15:20:56.561647233+00:00,0.1387,1.4793,0.1091,0.0872,0.9613,0.0,47.7202,29.0056,26.7137,47.5553,0.9241,4886.5828,3237.7106,4953.2246,212.1179,-0.0591,1215.0609,2.4315,0.8395,4.6689,170.0
2026-03-06 15:25:56.636070454+00:00,0.1295,1.4462,0.0864,0.0756,0.9079,0.1708,47.2259,30.5076,29.0421,42.7801,0.9419,4701.6158,3122.4499,4998.366,210.9187,-0.0918,1196.1523,2.5446,0.8308,4.3878,170.0
2026-03-06 15:30:56.710493674+00:00,0.1311,1.4957,0.1025,0.0736,0.9783,0.0,48.4067,32.0932,27.3338,46.5137,0.9674,4728.9658,3147.8482,5009.3152,211.2403,-0.0961,1283.6761,2.0294,0.8245,4.3711,170.0
2026-03-06 15:35:56.784916894+00:00,0.1296,1.4148,0.1084,0.0795,0.9326,0.5816,47.3983,30.9479,28.4828,42.7593,0.9466,4774.5795,3146.3173,4984.3323,211.0753,-0.0843,1168.5503,2.1127,0.8586,4.2561,170.0
2026-03-06 15:40:56.859340114+00:00,0.1251,1.464,0.0786,0.0724,0.9187,0.1746,46.9706,30.2886,28.5093,37.1611,0.9461,4677.9411,3228.6058,4951.5194,209.7942,-0.0922,1177.666,2.424,0.869,4.3558,170.0
2026-03-06 15:45:56.933763334+00:00,0.0932,1.4838,0.1082,0.0695,0.9994,0.0,47.1114,32.0756,25.1962,50.1779,0.9508,4729.4672,3187.2855,5204.2188,208.3665,-0.0965,1204.7092,2.206,0.9046,4.6528,170.0
2026-03-06 15:50:57.008186554+00:00,0.1213,1.4321,0.0799,0.0587,0.9709,0.4874,47.5431,34.0144,26.282,43.8752,0.9101,4884.9257,3133.3619,4933.3082,209.6082,-0.109,1215.8236,2.3468,0.8423,4.4374,170.0
2026-03-06 15:55:57.082609774+00:00,0.1117,1.433,0.0986,0.0645,0.9793,0.5051,47.6158,31.916,29.9037,48.1184,0.9665,4732.457,3242.869,4919.5494,211.6864,-0.1123,1208.9965,1.7569,0.8039,4.575,172.0
2026-03-06 16:00:57.157032994+00:00,0.1008,1.451,0.086,0.0999,0.9636,0.0,48.2012,30.3008,27.6974,43.016,0.9768,4862.4701,3229.6579,5044.1574,211.6722,-0.0901,1198.0025,2.5594,0.8642,4.4063,172.0
2026-03-06 16:05:57.231456214+00:00,0.1452,1.4717,0.1172,0.0734,0.9472,0.2859,47.8707,33.9086,30.4019,42.578,0.9658,4850.7961,3220.4259,4884.3588,210.3051,-0.0972,1221.0568,1.8004,0.7978,4.4832,172.0
2026-03-06 16:10:57.305879434+00:00,0.1459,1.4494,0.0861,0.099,0.9416,0.4776,48.2962,30.8388,29.5722,43.3602,0.9415,4786.5251,3217.7146,5091.9105,209.4999,-0.0706,1224.0647,2.4449,0.8981,4.6869,172.0
2026-03-06 16:15:57.380302654+00:00,0.1404,1.489,0.0802,0.084,0.9734,0.393,48.3605,34.2191,27.7357,45.7579,0.9323,4686.4853,3148.7621,4981.9026,212.6021,-0.1052,1198.4557,1.9642,0.8727,4.702,172.0
2026-03-06 16:20:57.454725874+00:00,0.1238,1.4315,0.1016,0.0795,0.984,0.4012,48.5924,31.6053,27.6298,45.5284,0.9284,4805.0731,3275.5148,5011.6125,210.186,-0.1185,1273.4696,1.7866,0.8197,4.5229,172.0
2026-03-06 16:25:57.529149094+00:00,0.1403,1.3969,0.095,0.065,0.948,0.8538,46.4737,32.1547,29.9781,46.4931,0.9273,4631.1351,3193.9377,5026.5974,210.9561,-0.1292,1217.6653,1.2026,0.8024,4.4688,172.0
2026-03-06 16:30:57.603572314+00:00,0.1202,1.5291,0.0819,0.08,1.0122,1.144,47.0982,34.3413,30.5236,43.5109,0.9953,4757.6878,3216.0805,4969.4404,208.1902,-0.1154,1188.9782,1.9129,0.8241,4.3814,172.0
2026-03-06 16:35:57.677995534+00:00,0.123,1.4258,0.1063,0.0989,0.9441,0.406,48.4439,29.9728,27.6561,45.1213,0.9484,4819.4605,3222.9751,5082.4123,209.9159,-0.1288,1249.7381,1.5011,0.8659,4.6203,172.0
2026-03-06 16:40:57.752418754+00:00,0.1036,1.4273,0.0761,0.0956,0.9082,0.1034,48.1691,30.4248,29.8458,42.4705,0.9681,4869.5634,3143.306,5058.4775,211.6293,-0.077,1118.8291,1.6309,0.8269,4.482,173.0
2026-03-06 16:45:57.826841974+00:00,0.126,1.4474,0.0876,0.0827,0.8984,0.4296,48.7815,31.5102,29.236,49.4079,0.967,4787.8601,3313.7835,5046.48,207.9458,-0.1085,1154.9914,2.2037,0.8723,4.6943,173.0
2026-03-06 16:50:57.901265194+00:00,0.1209,1.4527,0.0931,0.0685,0.8994,0.5583,46.7648,31.79,29.4431,41.058,0.9529,4751.3626,3198.3761,4863.7124,209.942,-0.1154,1191.8425,1.3928,0.8781,4.2476,173.0
2026-03-06 16:55:57.975688414+00:00,0.1005,1.4345,0.1096,0.0704,0.9376,0.484,47.6199,35.9631,28.1214,42.5341,0.9314,4744.9584,3202.0038,4968.6213,210.6134,-0.0904,1152.8829,2.4922,0.8329,4.4352,174.0
2026-03-06 17:00:58.050111634+00:00,0.1192,1.4493,0.1155,0.0715,0.943,0.6832,47.7629,30.6679,27.1931,43.7297,0.9604,4762.536,3175.2489,4989.9834,212.1427,-0.061,1232.1325,3.0082,0.8765,4.4779,174.0
2026-03-06 17:05:58.124534854+00:00,0.1188,1.4484,0.1132,0.0928,0.9705,1.1636,48.1333,30.0436,26.7348,52.1668,0.9283,4849.9306,3268.9984,5156.3916,211.464,-0.1085,1230.7704,1.8067,0.8862,4.5768,174.0
2026-03-06 17:10:58.198958074+00:00,0.147,1.457,0.0982,0.0963,0.9491,0.0,48.0287,30.5962,26.4349,47.3005,0.962,4828.0073,3271.5303,4872.7387,212.5397,-0.1227,1265.2442,2.4818,0.867,4.3061,174.0
2026-03-06 17:15:58.273381294+00:00,0.1334,1.3557,0.0709,0.082,0.9753,0.3479,48.3753,32.3482,30.2931,42.4393,0.9293,4798.2386,3209.4976,4942.5634,211.2477,-0.1079,1176.8952,1.4412,0.8664,4.4796,174.0
2026-03-06 17:20:58.347804515+00:00,0.1202,1.5252,0.1047,0.077,0.9513,0.9623,47.9083,32.7381,28.0131,47.4666,0.9413,4850.4029,3112.0504,5097.3426,211.3344,-0.1372,1222.6999,2.16,0.8331,4.6461,175.0
2026-03-06 17:25:58.422227735+00:00,0.1237,1.4441,0.1176,0.0955,0.9504,0.3434,49.0979,30.9394,26.6263,46.5475,0.9412,4800.0427,3190.1322,4915.5104,208.567,-0.0897,1251.1895,2.142,0.9109,4.5472,175.0
